,city,latitude,longitude,dist_to_road,dist_to_industry,dist_to_dump,dist_to_farmland,datetimeUtc,co,no2,o3,pm10,pm25,so2,datetime_hour,Temperature,Humidity,Wind Speed,Wind Direction
11240,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 03:00:00+00:00,1.0,33.0,32.4,99.0,64.0,18.0,2025-02-23 03:00:00+00:00,14.8,59,6.1,357
11241,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 07:45:00+00:00,0.62,27.3,83.4,61.0,37.0,11.3,2025-02-23 07:00:00+00:00,23.8,39,10.4,278
11242,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 08:00:00+00:00,0.65,30.0,79.1,61.0,37.0,11.3,2025-02-23 08:00:00+00:00,24.5,37,10.3,273
11243,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 08:15:00+00:00,0.76,29.5,82.3,52.0,31.0,11.8,2025-02-23 08:00:00+00:00,24.5,37,10.3,273
11244,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 08:30:00+00:00,0.63,30.0,82.5,51.0,31.0,11.5,2025-02-23 08:00:00+00:00,24.5,37,10.3,273
11245,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 08:45:00+00:00,0.61,32.0,82.2,51.0,31.0,10.6,2025-02-23 08:00:00+00:00,24.5,37,10.3,273
11246,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 13:00:00+00:00,0.95,48.7,66.0,54.0,34.0,13.5,2025-02-23 13:00:00+00:00,19.4,61,6.2,322
11247,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 13:15:00+00:00,1.0,58.9,50.4,64.0,40.0,13.2,2025-02-23 13:00:00+00:00,19.4,61,6.2,322
11248,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 13:30:00+00:00,1.13,60.5,47.0,65.0,41.0,12.3,2025-02-23 13:00:00+00:00,19.4,61,6.2,322
11249,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 19:15:00+00:00,1.28,56.2,2.55,110.0,62.0,10.4,2025-02-23 19:00:00+00:00,13.1,81,5.4,20
11250,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 19:30:00+00:00,1.03,56.7,3.3,110.0,62.0,10.2,2025-02-23 19:00:00+00:00,13.1,81,5.4,20
11251,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 19:45:00+00:00,1.06,52.1,4.05,110.0,62.0,10.0,2025-02-23 19:00:00+00:00,13.1,81,5.4,20
11252,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 20:00:00+00:00,1.0,48.3,4.8,110.0,62.0,9.8,2025-02-23 20:00:00+00:00,12.4,81,5.0,26
11253,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 20:15:00+00:00,0.965,47.375,3.5,93.0,57.0,9.9,2025-02-23 20:00:00+00:00,12.4,81,5.0,26
11254,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 20:30:00+00:00,0.93,46.45,5.6,92.0,57.0,10.0,2025-02-23 20:00:00+00:00,12.4,81,5.0,26
11255,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 20:45:00+00:00,0.895,45.525,6.4,92.0,57.0,10.1,2025-02-23 20:00:00+00:00,12.4,81,5.0,26
11256,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 21:00:00+00:00,0.86,44.6,5.5,92.0,57.0,10.2,2025-02-23 21:00:00+00:00,11.5,82,4.4,27
11257,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 21:15:00+00:00,0.85,38.0,7.2,90.0,56.0,11.4,2025-02-23 21:00:00+00:00,11.5,82,4.4,27
11258,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 21:30:00+00:00,0.8,38.4,5.5,89.0,55.0,10.1,2025-02-23 21:00:00+00:00,11.5,82,4.4,27
11259,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 21:45:00+00:00,0.95,47.8,3.5,89.0,55.0,9.5,2025-02-23 21:00:00+00:00,11.5,82,4.4,27
11260,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 22:00:00+00:00,0.89,43.5,3.8,89.0,55.0,9.6,2025-02-23 22:00:00+00:00,10.9,81,4.1,29
11261,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 22:15:00+00:00,0.72,30.5,5.8,84.0,60.0,10.0,2025-02-23 22:00:00+00:00,10.9,81,4.1,29
11262,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 22:30:00+00:00,0.86,31.5,6.5,84.0,60.0,9.6,2025-02-23 22:00:00+00:00,10.9,81,4.1,29
11263,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 22:45:00+00:00,0.78,32.1,6.4,84.0,60.0,9.2,2025-02-23 22:00:00+00:00,10.9,81,4.1,29
11264,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 23:00:00+00:00,0.95,36.8,3.6,84.0,60.0,9.2,2025-02-23 23:00:00+00:00,10.3,81,3.9,28
11265,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 23:15:00+00:00,0.8,31.6,4.9,92.0,62.0,9.4,2025-02-23 23:00:00+00:00,10.3,81,3.9,28
11266,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 23:30:00+00:00,0.71,33.0,6.8,93.0,62.0,9.1,2025-02-23 23:00:00+00:00,10.3,81,3.9,28
11267,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-23 23:45:00+00:00,0.73,34.9,9.0,93.0,62.0,9.2,2025-02-23 23:00:00+00:00,10.3,81,3.9,28
11268,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 00:00:00+00:00,0.64,33.7,9.6,93.0,62.0,9.0,2025-02-24 00:00:00+00:00,9.9,80,4.3,24
11269,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 00:15:00+00:00,0.69,30.2,17.1,87.0,59.0,8.6,2025-02-24 00:00:00+00:00,9.9,80,4.3,24
11270,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 00:45:00+00:00,1.04,41.5,3.5,87.0,59.0,9.2,2025-02-24 00:00:00+00:00,9.9,80,4.3,24
11271,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 01:00:00+00:00,0.84,44.5,2.8,87.0,59.0,9.2,2025-02-24 01:00:00+00:00,10.8,83,4.4,12
11272,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 01:15:00+00:00,0.81,42.1,5.2,84.0,61.0,9.4,2025-02-24 01:00:00+00:00,10.8,83,4.4,12
11273,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 01:30:00+00:00,0.8,47.0,4.3,84.0,61.0,9.5,2025-02-24 01:00:00+00:00,10.8,83,4.4,12
11274,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 01:45:00+00:00,0.88,45.9,4.4,84.0,61.0,9.7,2025-02-24 01:00:00+00:00,10.8,83,4.4,12
11275,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 02:00:00+00:00,0.98,46.2,4.4,84.0,61.0,10.5,2025-02-24 02:00:00+00:00,11.4,78,4.1,13
11276,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 02:15:00+00:00,0.98,44.3,6.1,105.0,67.0,12.5,2025-02-24 02:00:00+00:00,11.4,78,4.1,13
11277,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 02:30:00+00:00,1.26,50.1,7.4,106.0,67.0,16.1,2025-02-24 02:00:00+00:00,11.4,78,4.1,13
11278,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 07:30:00+00:00,0.6,28.9,84.8,57.0,36.0,11.3,2025-02-24 07:00:00+00:00,25.6,27,10.9,286
11279,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 07:45:00+00:00,0.55,29.7,81.6,57.0,36.0,10.0,2025-02-24 07:00:00+00:00,25.6,27,10.9,286
11280,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 08:00:00+00:00,0.56,30.8,79.2,57.0,36.0,9.4,2025-02-24 08:00:00+00:00,26.2,24,11.4,286
11281,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 08:15:00+00:00,0.56,29.7,81.1,44.0,24.0,9.5,2025-02-24 08:00:00+00:00,26.2,24,11.4,286
11282,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 08:30:00+00:00,0.45,29.1,81.8,43.0,23.0,9.0,2025-02-24 08:00:00+00:00,26.2,24,11.4,286
11283,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 08:45:00+00:00,0.49,28.0,85.5,43.0,23.0,9.0,2025-02-24 08:00:00+00:00,26.2,24,11.4,286
11284,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 13:45:00+00:00,1.06,64.4,49.7,71.0,46.0,14.5,2025-02-24 13:00:00+00:00,20.9,46,9.3,304
11285,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 17:15:00+00:00,0.8,36.0,74.9,115.0,79.0,15.2,2025-02-24 17:00:00+00:00,16.5,67,7.0,356
11286,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 17:30:00+00:00,0.73,28.7,84.2,113.0,78.0,15.1,2025-02-24 17:00:00+00:00,16.5,67,7.0,356
11287,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 17:45:00+00:00,0.77,25.9,82.3,113.0,78.0,14.3,2025-02-24 17:00:00+00:00,16.5,67,7.0,356
11288,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 18:00:00+00:00,0.81,33.4,65.8,113.0,78.0,13.7,2025-02-24 18:00:00+00:00,15.4,71,6.9,6
11289,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 18:15:00+00:00,0.85,49.1,45.4,103.0,71.0,13.1,2025-02-24 18:00:00+00:00,15.4,71,6.9,6
11290,"Sector 22, Chandigarh - CPCC",30.735567,76.77571400000001,163.65526853560834,1075.4153002212242,4136.646306968997,10513.456432078256,2025-02-24 19:15:00+00:00,0.85,46.0,43.525,105.0,72.0,12.6,2025-02-24 19:00:00+00:00,14.1,75,6.0,7
